id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_genus_name
16620803,Thu Sep 13 2018 14:20:55 GMT-0400 (EDT),2018-09-13,2018-09-13 18:20:55 UTC,Eastern Time (US & Canada),1214153,cmb623,2018-09-17 07:22:42 UTC,2018-09-21 03:04:53 UTC,research,,https://www.inaturalist.org/observations/16620803,https://static.inaturalist.org/photos/25048909/medium.jpg?1537168964,,"",,2,0,false,3,"Worcester State University, Worcester, MA, US",42.2696216667,-71.84365,5,,open,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,tulip tree,Liriodendron tulipifera,tulip tree,Plantae,53582,Liriodendron
16620806,Thu Sep 13 2018 14:42:10 GMT-0400 (EDT),2018-09-13,2018-09-13 18:42:10 UTC,Eastern Time (US & Canada),1214153,cmb623,2018-09-17 07:23:08 UTC,2018-10-03 03:54:43 UTC,research,,https://www.inaturalist.org/observations/16620806,https://static.inaturalist.org/photos/25048914/medium.jpg?1537168992,,"",,2,0,false,3,"Rockwood Field, Worcester, MA, US",42.2688116667,-71.8465116667,10,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,common jewelweed,Impatiens capensis,common jewelweed,Plantae,47888,Impatiens
16646619,Thu Sep 13 2018 14:39:02 GMT-0400 (EDT),2018-09-13,2018-09-13 18:39:02 UTC,Eastern Time (US & Canada),1206373,svasiliadis,2018-09-18 01:39:27 UTC,2018-09-18 01:55:52 UTC,research,,https://www.inaturalist.org/observations/16646619,https://static.inaturalist.org/photos/25096294/medium.jpg?1537234772,,"",,1,0,false,3,"Worcester County, US-MA, US",42.2689750856,-71.8458277611,8,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Stereum versicolor,Stereum versicolor,False Turkey-tail,Fungi,468027,Stereum
16646631,Thu Sep 13 2018 14:40:06 GMT-0400 (EDT),2018-09-13,2018-09-13 18:40:06 UTC,Eastern Time (US & Canada),1206373,svasiliadis,2018-09-18 01:39:51 UTC,2018-09-22 15:27:39 UTC,research,,https://www.inaturalist.org/observations/16646631,https://static.inaturalist.org/photos/25096315/medium.jpg?1537234795,,"",,3,0,false,3,"Worcester County, US-MA, US",42.2689761535,-71.8459441726,6,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599,Phytolacca
16646633,Thu Sep 13 2018 14:40:32 GMT-0400 (EDT),2018-09-13,2018-09-13 18:40:32 UTC,Eastern Time (US & Canada),1206373,svasiliadis,2018-09-18 01:40:03 UTC,2018-09-22 15:27:32 UTC,research,,https://www.inaturalist.org/observations/16646633,https://static.inaturalist.org/photos/25096333/medium.jpg?1537234811,,"",,2,0,false,3,"Worcester County, US-MA, US",42.2688801032,-71.8460872702,6,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,poison ivy,Toxicodendron radicans,poison ivy,Plantae,58732,Toxicodendron
16646674,Thu Sep 13 2018 14:45:27 GMT-0400 (EDT),2018-09-13,2018-09-13 18:45:27 UTC,Eastern Time (US & Canada),1206373,svasiliadis,2018-09-18 01:41:21 UTC,2018-09-18 02:08:50 UTC,research,,https://www.inaturalist.org/observations/16646674,https://static.inaturalist.org/photos/25096409/medium.jpg?1537234885,,"",,2,0,false,3,"Worcester County, US-MA, US",42.2687813593,-71.8462418842,8,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Common Eastern Bumble Bee,Bombus impatiens,Common Eastern Bumble Bee,Insecta,118970,Bombus
16646684,Thu Sep 13 2018 14:53:48 GMT-0400 (EDT),2018-09-13,2018-09-13 18:53:48 UTC,Eastern Time (US & Canada),1206373,svasiliadis,2018-09-18 01:42:03 UTC,2018-09-18 01:52:52 UTC,research,,https://www.inaturalist.org/observations/16646684,https://static.inaturalist.org/photos/25096436/medium.jpg?1537234926,,"",,1,0,false,3,"Worcester County, US-MA, US",42.2682225772,-71.8477760268,48,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Leiobunum nigropalpi,Leiobunum nigropalpi,,Arachnida,499876,Leiobunum
16715354,Thu Sep 13 2018 14:33:43 GMT-0400 (EDT),2018-09-13,2018-09-13 18:33:43 UTC,Eastern Time (US & Canada),1206427,emmahowe,2018-09-20 13:51:47 UTC,2018-09-21 02:23:53 UTC,research,,https://www.inaturalist.org/observations/16715354,https://static.inaturalist.org/photos/25219313/medium.jpg?1537451509,,"",,2,0,false,3,"Rockwood Field, Worcester, MA, US",42.2690466667,-71.84552,10,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,black locust,Robinia pseudoacacia,black locust,Plantae,56088,Robinia
16715369,Thu Sep 13 2018 14:42:33 GMT-0400 (EDT),2018-09-13,2018-09-13 18:42:33 UTC,Eastern Time (US & Canada),1206427,emmahowe,2018-09-20 13:52:12 UTC,2019-01-26 03:00:12 UTC,research,,https://www.inaturalist.org/observations/16715369,https://static.inaturalist.org/photos/25219333/medium.jpg?1537451534,,"",,2,0,false,3,"Rockwood Field, Worcester, MA, US",42.2687633333,-71.846275,10,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,blue vervain,Verbena hastata,blue vervain,Plantae,60251,Verbena
16722522,Thu Sep 20 2018 13:25:51 GMT-0400 (EDT),2018-09-20,2018-09-20 17:25:51 UTC,Eastern Time (US & Canada),549959,nir,2018-09-20 17:26:12 UTC,2019-03-11 14:37:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16722522,https://static.inaturalist.org/photos/25231265/medium.jpg?1537464375,,"",,2,0,false,3,"Bancroft School, Worcester, MA, US",42.3046219256,-71.814243598,5,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Banded Tussock Moth,Halysidota tessellaris,Banded Tussock Moth,Insecta,120217,Halysidota
16723720,Thu Sep 20 2018 14:10:21 GMT-0400 (EDT),2018-09-20,2018-09-20 18:10:21 UTC,Eastern Time (US & Canada),1206373,svasiliadis,2018-09-20 18:10:36 UTC,2018-09-28 12:35:19 UTC,research,,https://www.inaturalist.org/observations/16723720,https://static.inaturalist.org/photos/25233197/medium.jpg?1537467042,,"",,1,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2327257338,-71.7644133094,24,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,common milkweed,Asclepias syriaca,common milkweed,Plantae,47911,Asclepias
16723774,Thu Sep 20 2018 14:10:44 GMT-0400 (EDT),2018-09-20,2018-09-20 18:10:44 UTC,Eastern Time (US & Canada),1206436,sarahismael,2018-09-20 18:12:13 UTC,2018-09-21 15:34:12 UTC,research,,https://www.inaturalist.org/observations/16723774,https://static.inaturalist.org/photos/25236326/medium.jpg?1537470118,,"",,2,0,false,3,"424 Massasoit Rd, Worcester, MA, US",42.2326890193,-71.7646786385,5,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,common milkweed,Asclepias syriaca,common milkweed,Plantae,47911,Asclepias
16723820,Thu Sep 20 2018 14:12:46 GMT-0400 (EDT),2018-09-20,2018-09-20 18:12:46 UTC,Eastern Time (US & Canada),1206424,amenendez,2018-09-20 18:13:36 UTC,2018-09-26 22:03:43 UTC,research,,https://www.inaturalist.org/observations/16723820,https://static.inaturalist.org/photos/25235833/medium.jpg?1537469572,,"",,1,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2328295838,-71.7646822427,5,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Crown-tipped Coral,Artomyces pyxidatus,crown-tipped coral fungus,Fungi,334704,Artomyces
16723936,Thu Sep 20 2018 14:15:49 GMT-0400 (EDT),2018-09-20,2018-09-20 18:15:49 UTC,Eastern Time (US & Canada),1206380,serena75,2018-09-20 18:16:23 UTC,2018-09-20 19:22:20 UTC,research,,https://www.inaturalist.org/observations/16723936,https://static.inaturalist.org/photos/25233548/medium.jpg?1537467391,,"",,1,0,false,3,"4 Bailin Dr, Worcester, MA, US",42.2328108503,-71.76489749,50,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Stinking Dapperling,Lepiota cristata,Stinking Dapperling,Fungi,58694,Lepiota
16723950,Thu Sep 20 2018 14:16:38 GMT-0400 (EDT),2018-09-20,2018-09-20 18:16:38 UTC,Eastern Time (US & Canada),1206427,emmahowe,2018-09-20 18:16:41 UTC,2018-09-21 19:47:11 UTC,research,,https://www.inaturalist.org/observations/16723950,https://static.inaturalist.org/photos/25233570/medium.jpg?1537467413,,"",,2,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2329167137,-71.7652533856,10,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Jack-in-the-pulpit,Arisaema triphyllum,Jack-in-the-pulpit,Plantae,50310,Arisaema
16723967,Thu Sep 20 2018 14:16:57 GMT-0400 (EDT),2018-09-20,2018-09-20 18:16:57 UTC,Eastern Time (US & Canada),1206434,awham1995,2018-09-20 18:17:08 UTC,2018-09-21 19:47:05 UTC,research,,https://www.inaturalist.org/observations/16723967,https://static.inaturalist.org/photos/25233603/medium.jpg?1537467440,,"",,2,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2329649516,-71.765265707,5,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Jack-in-the-pulpit,Arisaema triphyllum,Jack-in-the-pulpit,Plantae,50310,Arisaema
16723978,2018-09-20 2:16:50 PM EDT,2018-09-20,2018-09-20 18:16:50 UTC,Eastern Time (US & Canada),1206453,dbruny,2018-09-20 18:17:30 UTC,2018-09-27 19:46:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16723978,https://static.inaturalist.org/photos/25233617/medium.jpeg?1537467456,,"",,2,0,false,2,"41 Millbury St, Worcester, MA 01607, USA",42.2362518311,-71.7915344238,2515,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Jack-in-the-pulpit,Arisaema triphyllum,Jack-in-the-pulpit,Plantae,50310,Arisaema
16723990,Thu Sep 20 2018 14:16:43 GMT-0400 (EDT),2018-09-20,2018-09-20 18:16:43 UTC,Eastern Time (US & Canada),1206373,svasiliadis,2018-09-20 18:17:46 UTC,2018-09-21 19:46:59 UTC,research,,https://www.inaturalist.org/observations/16723990,https://static.inaturalist.org/photos/25233657/medium.jpg?1537467480,,"",,2,0,false,3,"6 Bailin Dr, Worcester, MA, US",42.2330962695,-71.7650955155,64,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Jack-in-the-pulpit,Arisaema triphyllum,Jack-in-the-pulpit,Plantae,50310,Arisaema
16724022,Thu Sep 20 2018 14:18:09 GMT-0400 (EDT),2018-09-20,2018-09-20 18:18:09 UTC,Eastern Time (US & Canada),1206373,svasiliadis,2018-09-20 18:18:38 UTC,2018-11-16 01:11:05 UTC,research,,https://www.inaturalist.org/observations/16724022,https://static.inaturalist.org/photos/25233711/medium.jpg?1537467526,,"",,1,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2325907888,-71.7652052545,6,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Gypsy Moth,Lymantria dispar,Gypsy Moth,Insecta,47802,Lymantria
16724068,Thu Sep 20 2018 14:20:11 GMT-0400 (EDT),2018-09-20,2018-09-20 18:20:11 UTC,Eastern Time (US & Canada),1206441,lhoran,2018-09-20 18:20:21 UTC,2019-02-11 21:22:10 UTC,research,,https://www.inaturalist.org/observations/16724068,https://static.inaturalist.org/photos/25233833/medium.jpg?1537467634,,"",,1,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2320963769,-71.7655698863,5,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,chicken of the woods,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Laetiporus
16724070,Thu Sep 20 2018 14:20:00 GMT-0400 (EDT),2018-09-20,2018-09-20 18:20:00 UTC,Eastern Time (US & Canada),1206482,kraghavendra,2018-09-20 18:20:25 UTC,2019-02-11 21:22:06 UTC,research,,https://www.inaturalist.org/observations/16724070,https://static.inaturalist.org/photos/25233828/medium.jpg?1537467630,,"",,1,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2321789798,-71.7655987572,64,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,chicken of the woods,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Laetiporus
16724071,Thu Sep 20 2018 14:20:12 GMT-0400 (EDT),2018-09-20,2018-09-20 18:20:12 UTC,Eastern Time (US & Canada),1206434,awham1995,2018-09-20 18:20:25 UTC,2019-02-11 21:22:00 UTC,research,,https://www.inaturalist.org/observations/16724071,https://static.inaturalist.org/photos/25233864/medium.jpg?1537467657,,"",,1,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2318246775,-71.7658551224,10,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,chicken of the woods,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Laetiporus
16724091,Thu Sep 20 2018 14:19:56 GMT-0400 (EDT),2018-09-20,2018-09-20 18:19:56 UTC,Eastern Time (US & Canada),1206427,emmahowe,2018-09-20 18:20:50 UTC,2019-02-11 21:21:57 UTC,research,,https://www.inaturalist.org/observations/16724091,https://static.inaturalist.org/photos/25233895/medium.jpg?1537467684,,"",,2,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.232145,-71.7656166667,10,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,chicken of the woods,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Laetiporus
16724100,2018-09-20 2:20:20 PM EDT,2018-09-20,2018-09-20 18:20:20 UTC,Eastern Time (US & Canada),1206425,bjulien,2018-09-20 18:21:00 UTC,2018-09-20 18:27:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16724100,https://static.inaturalist.org/photos/25233935/medium.jpeg?1537467719,,"",,1,0,false,2,"19 Bailin Dr, Worcester, MA 01604, USA",42.23210503,-71.76568448,9,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,chicken of the woods,Laetiporus sulphureus,chicken of the woods,Fungi,53713,Laetiporus
16724395,Thu Sep 20 2018 14:29:02 GMT-0400 (EDT),2018-09-20,2018-09-20 18:29:02 UTC,Eastern Time (US & Canada),1206482,kraghavendra,2018-09-20 18:29:16 UTC,2019-10-05 17:40:39 UTC,research,,https://www.inaturalist.org/observations/16724395,https://static.inaturalist.org/photos/25234392/medium.jpg?1537468161,,"",,1,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2315018733,-71.7664416972,32,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Golden Spindles,Clavulinopsis fusiformis,Golden Spindles,Fungi,55272,Clavulinopsis
16724427,Thu Sep 20 2018 14:29:36 GMT-0400 (EDT),2018-09-20,2018-09-20 18:29:36 UTC,Eastern Time (US & Canada),1206482,kraghavendra,2018-09-20 18:29:59 UTC,2018-09-20 19:44:17 UTC,research,,https://www.inaturalist.org/observations/16724427,https://static.inaturalist.org/photos/25234453/medium.jpg?1537468203,,"","",1,0,false,3,"414 Massasoit Rd, Worcester, MA, US",42.231553363,-71.7665046944,8,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,turkey-tail,Trametes versicolor,turkey-tail,Fungi,54134,Trametes
16724484,2018-09-20 2:31:03 PM EDT,2018-09-20,2018-09-20 18:31:03 UTC,Eastern Time (US & Canada),1206453,dbruny,2018-09-20 18:31:58 UTC,2018-09-27 19:46:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16724484,https://static.inaturalist.org/photos/25234604/medium.jpeg?1537468323,,"",,2,0,false,2,"41 Millbury St, Worcester, MA 01607, USA",42.23141057,-71.76588282,42,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,poison ivy,Toxicodendron radicans,poison ivy,Plantae,58732,Toxicodendron
16724491,2018-09-20 2:31:43 PM EDT,2018-09-20,2018-09-20 18:31:43 UTC,Eastern Time (US & Canada),1206541,mamilino,2018-09-20 18:32:13 UTC,2018-09-21 02:09:25 UTC,research,,https://www.inaturalist.org/observations/16724491,https://static.inaturalist.org/photos/25234659/medium.jpeg?1537468395,,"",,2,0,false,2,"Worcester County, US-MA, US",42.23125676,-71.76609678,8,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,poison ivy,Toxicodendron radicans,poison ivy,Plantae,58732,Toxicodendron
16724518,Thu Sep 20 2018 14:32:23 GMT-0400 (EDT),2018-09-20,2018-09-20 18:32:23 UTC,Eastern Time (US & Canada),1206441,lhoran,2018-09-20 18:32:50 UTC,2019-06-27 23:37:17 UTC,research,,https://www.inaturalist.org/observations/16724518,https://static.inaturalist.org/photos/25234643/medium.jpg?1537468376,,"",,3,1,false,3,"414 Massasoit Rd, Worcester, MA, US",42.2311244114,-71.7658706289,5,,open,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Lithobates
16724576,2018-09-20 2:32:36 PM EDT,2018-09-20,2018-09-20 18:32:36 UTC,Eastern Time (US & Canada),1206425,bjulien,2018-09-20 18:33:55 UTC,2018-10-10 22:30:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16724576,https://static.inaturalist.org/photos/25234812/medium.jpeg?1537468527,,"",,1,0,false,2,"11 Minerva St, Worcester, MA 01604, USA",42.23114597,-71.76577784,10,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Lithobates
16724608,Thu Sep 20 2018 14:34:11 GMT-0400 (EDT),2018-09-20,2018-09-20 18:34:11 UTC,Eastern Time (US & Canada),1206380,serena75,2018-09-20 18:34:47 UTC,2018-10-10 22:30:50 UTC,research,,https://www.inaturalist.org/observations/16724608,https://static.inaturalist.org/photos/25234775/medium.jpg?1537468499,,"",,1,0,false,3,"9 Minerva St, Worcester, MA, US",42.2313478713,-71.7649179282,65,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Lithobates
16724609,2018-09-20 2:33:15 PM EDT,2018-09-20,2018-09-20 18:33:15 UTC,Eastern Time (US & Canada),1206422,maddy35,2018-09-20 18:34:48 UTC,2018-10-10 22:30:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16724609,https://static.inaturalist.org/photos/25234768/medium.jpeg?1537468495,,"",,1,0,false,2,"Worcester County, US-MA, US",42.23109922,-71.76588149,8,,,false,gps,gps,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Lithobates
16724706,2018-09-20 2:33:26 PM EDT,2018-09-20,2018-09-20 18:33:26 UTC,Eastern Time (US & Canada),1206541,mamilino,2018-09-20 18:38:04 UTC,2019-02-11 21:21:12 UTC,research,,https://www.inaturalist.org/observations/16724706,https://static.inaturalist.org/photos/25236753/medium.jpeg?1537470623,,"",,3,1,false,2,"11 Minerva St, Worcester, MA 01604, USA",42.23120363,-71.76585234,18,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Lithobates
16724711,2018-09-20 2:36:19 PM EDT,2018-09-20,2018-09-20 18:36:19 UTC,Eastern Time (US & Canada),1206430,jgosselin,2018-09-20 18:38:15 UTC,2019-02-11 21:20:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16724711,https://static.inaturalist.org/photos/25234987/medium.jpeg?1537468704,,"",,3,1,false,2,"11 Minerva St, Worcester, MA 01604, USA",42.23102668,-71.76570644,9,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Lithobates
16724724,2018-09-20 2:37:19 PM EDT,2018-09-20,2018-09-20 18:37:19 UTC,Eastern Time (US & Canada),1206430,jgosselin,2018-09-20 18:38:34 UTC,2018-10-10 22:29:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16724724,https://static.inaturalist.org/photos/25235013/medium.jpeg?1537468722,,"",,2,0,false,2,"11 Minerva St, Worcester, MA 01604, USA",42.23104006,-71.76580532,17,,,false,,,"Worcester, MA, USA",Worcester,Massachusetts,United States,Massachusetts,Worcester,Green Frog,Lithobates clamitans,Green Frog,Amphibia,65982,Lithobates
